Date,open,high,low,close,volume,rsi_14,macd,macd_signal,macd_hist,sma_20,sma_50,sma_200,ema_20,ema_50,ema_200,bb_upper,bb_middle,bb_lower,target,prediction,signal
2025-01-02 14:35:00,246.345,246.48,245.1,245.2203,1829954.0,6.9875020786460595,-0.890790714780195,-0.49528976218010917,-0.39550095260008583,249.386325,250.04173,,248.92993138193938,249.8176511702096,,252.18231947773089,249.386325,246.5903305222691,1,2,
2025-01-02 14:40:00,245.23,245.8499,244.8,245.196,1471588.0,6.95143413662899,-1.0740048512751343,-0.6110327799991142,-0.46297207127602014,249.11322499999997,249.92745,,248.5743188693737,249.63640994784842,,252.38546948039902,249.11322499999997,245.84098051960092,1,2,
2025-01-02 14:45:00,245.2065,245.95,244.97,245.88,1132930.0,19.540944868359475,-1.1507452163207574,-0.7189752672634429,-0.4317699490573146,248.87622499999998,249.82685,,248.3177170722905,249.48909975381517,,252.3575440803921,248.87622499999998,245.39490591960785,1,2,
2025-01-02 14:50:00,245.885,246.48,245.51,246.42,948116.0,27.841532023664683,-1.1546786052730909,-0.8061159348653725,-0.3485626704077184,248.66672499999999,249.73865,,248.13698211302474,249.36874290072438,,252.2092431212666,248.66672499999999,245.12420687873336,0,2,
2025-01-02 14:55:00,246.42,246.99,246.36,246.8526,834940.0,33.73904637539748,-1.1100921880104124,-0.8669111854943805,-0.24318100251603192,248.479355,249.659502,,248.01466000702237,249.27007063010774,,251.98929859355002,248.479355,244.96941140644998,2,2,
2025-01-02 15:00:00,246.885,247.11,246.28,247.015,798880.0,35.85841066577342,-1.0495542008329721,-0.9034397885620989,-0.14611441227087318,248.30460500000004,249.589402,,247.91945429206785,249.18163648775058,,251.73996772755922,248.30460500000004,244.86924227244086,2,2,
2025-01-02 15:05:00,247.04,247.71,247.02,247.66,497804.0,43.577383705416906,-0.9387104308126482,-0.9104939170122088,-0.028216513800439325,248.1672,249.53160200000002,,247.89474435948998,249.1219644686231,,251.47240217414958,248.1672,244.86199782585044,2,2,
2025-01-02 15:10:00,247.63,247.81,247.3,247.4,556682.0,41.413849694094736,-0.8619102072262308,-0.9007771750550133,0.03886696782878252,248.01770000000002,249.469402,,247.84762584906235,249.05443645024573,,251.17436146617013,248.01770000000002,244.8610385338299,2,2,
2025-01-02 15:15:00,247.41,247.46,246.36,246.38,602683.0,34.233229542235776,-0.8732842747043605,-0.8952785949848828,0.021994320280522284,247.82019999999997,249.39040200000002,,247.70785195867546,248.9495565894518,,250.86577919155013,247.82019999999997,244.7746208084498,2,2,
2025-01-02 15:20:00,246.39,246.51,245.3,245.51,740221.0,29.53011782892142,-0.9416453329883154,-0.9045519425855694,-0.03709339040274606,247.5782,249.29500199999998,,247.49853272451588,248.81467201731644,,250.54951684813378,247.5782,244.60688315186624,2,2,
2025-01-02 15:25:00,245.51,245.8706,245.29,245.68,553951.0,31.510175448375904,-0.9709123121795926,-0.9178240165043741,-0.053088295675218555,247.3877,249.19980199999998,,247.32533913170485,248.69174370291188,,250.33272964535226,247.3877,244.44267035464773,0,2,
2025-01-02 15:30:00,245.66,245.741631,244.96,245.445,661294.0,30.245053852149155,-1.0015241926037675,-0.9345640517242528,-0.06696014087951463,247.19745000000003,249.10210199999997,,247.14625921439963,248.56442042044475,,250.12825257984125,247.19745000000003,244.26664742015882,0,2,
2025-01-02 15:35:00,245.49,245.63,245.11,245.23,569905.0,29.094141437147456,-1.0312454756414695,-0.9539003365076962,-0.07734513913377328,247.00394999999997,249.000302,,246.96375833683777,248.43365883532928,,249.9177220161337,247.00394999999997,244.09017798386625,2,0,-1.0
2025-01-02 15:40:00,245.23,245.46,244.9321,245.15,695655.0,28.657165665925135,-1.0491610623446093,-0.9729524816750789,-0.0762085806695304,246.81495,248.903302,,246.79101944761513,248.30488790061048,,249.69465063756707,246.81495,243.93524936243296,2,0,-1.0
2025-01-02 15:45:00,245.15,245.435,244.82,245.18,740583.0,29.08728786606477,-1.0488480768573822,-0.9881316007115396,-0.060716476145842635,246.62594999999996,248.80890200000002,,246.63758902403274,248.18234327705713,,249.41237354318292,246.62594999999996,243.839526456817,2,0,-1.0
2025-01-02 15:50:00,245.18,245.88,245.07,245.75,766629.0,36.87454164802755,-0.9911800902009418,-0.9887412986094201,-0.002438791591521716,246.46344999999997,248.721502,,246.55305673602962,248.08695726619214,,249.04894147397633,246.46344999999997,243.8779585260236,2,2,
2025-01-02 15:55:00,245.75,245.8,245.2,245.415,383118.0,34.47814471293849,-0.9614267662940108,-0.9832783921463383,0.021851625852327472,246.278195,248.627402,,246.44467038021727,247.98217462830226,,248.59245084970735,246.278195,243.96393915029267,2,2,
2025-01-02 16:00:00,245.4175,245.485,244.45,244.5103,701124.0,28.99744163540717,-0.9993291277197045,-0.9864885392610115,-0.012840588458692959,246.05620999999996,248.51590799999997,,246.26044462972038,247.84602268209434,,248.1433259363113,246.05620999999996,243.96909406368863,1,0,-1.0
2025-01-02 16:05:00,244.525,244.6816,244.37,244.54,546019.0,29.394239261505177,-1.01526711313619,-0.9922442540360473,-0.023022859100142568,245.83820999999998,248.399808,,246.0965927602232,247.71637473377692,,247.57265722364357,245.83820999999998,244.10376277635638,1,0,-1.0
2025-01-02 16:10:00,244.54,244.55,244.1601,244.34,531283.0,28.249354370387508,-1.032138559110507,-1.0002231150509393,-0.0319154440595677,245.73871,248.27860800000002,,245.9292982116305,247.58396788147195,,247.5742647748855,245.73871,243.9031552251145,1,0,-1.0
2025-01-02 16:15:00,244.36,244.89,244.185,244.805,499666.0,34.62493006408894,-0.9965006485877268,-0.9994786217582968,0.002977973170570025,245.71794500000001,248.16470800000002,,245.82222219147522,247.4749887488652,,247.58560387621512,245.71794500000001,243.8502861237849,0,2,
2025-01-02 16:20:00,244.805,245.08,244.45,244.915,433311.0,36.07206388081865,-0.9484481471970696,-0.9892725268460514,0.04082437964898178,245.70389500000002,248.05400799999998,,245.73582007800138,247.37459703322344,,247.5911731686612,245.70389500000002,243.81661683133885,0,2,
2025-01-02 16:25:00,244.93,244.97,244.63,244.895,302275.0,35.916391625248565,-0.9015870917235134,-0.9717354398215439,0.0701483480980305,245.65464500000002,247.941308,,245.6557419753346,247.27735793388135,,247.57213718144564,245.65464500000002,243.7371528185544,2,2,
2025-01-02 16:30:00,244.9099,245.07,244.68,244.83,313989.0,35.381962414374854,-0.8597832779852865,-0.9493450074542924,0.08956172946900587,245.57514500000002,247.826908,,245.5770998824456,247.18138311294484,,247.49096061897413,245.57514500000002,243.6593293810259,0,2,
2025-01-02 16:35:00,244.835,245.08,244.781,244.87,338909.0,36.012950116568604,-0.8140420190395332,-0.9222844097713406,0.10824239073180741,245.47601500000002,247.70430799999997,,245.5097570364984,247.0907406379274,,247.32103806140202,245.47601500000002,243.63099193859802,0,2,
2025-01-02 16:40:00,244.87,245.155,244.72,244.81,255723.0,35.453701831785864,-0.7737143430103686,-0.8925703964191463,0.1188560534087777,245.36576499999995,247.585308,,245.44311350921285,247.00129982859693,,247.089281775986,245.36576499999995,243.6422482240139,0,2,
2025-01-02 16:45:00,244.82,245.15,244.76,245.12,327728.0,40.58728374576032,-0.7085719832381017,-0.8557707137829373,0.14719873054483568,245.23876499999997,247.47270799999998,,245.41234079404973,246.92752336473038,,246.60455097046002,245.23876499999997,243.87297902953992,0,2,
2025-01-02 16:50:00,245.1,245.25,244.53,244.58,399951.0,35.31788996104801,-0.6925365505591117,-0.8231238811381723,0.13058733057906058,245.09776500000004,247.351708,,245.33307024223546,246.83546362493703,,246.0665034771473,245.09776500000004,244.12902652285277,0,2,
2025-01-02 16:55:00,244.6,244.72,244.52,244.64,229956.0,36.3073587506626,-0.6672946981689449,-0.7919580445443268,0.1246633463753819,245.010765,247.23450800000003,,245.26706355249874,246.74936701219443,,245.79896718034823,245.010765,244.22256281965176,2,2,
2025-01-02 17:00:00,244.68,244.91,244.536,244.91,283762.0,40.703241228750215,-0.618375358567846,-0.7572415073490307,0.13886614878118475,244.98076499999996,247.12310800000003,,245.2330574998798,246.67723497250054,,245.73564663118842,244.98076499999996,244.2258833688115,2,2,
2025-01-02 17:05:00,244.925,245.1,244.5927,244.67,299586.0,38.180729483377334,-0.5921465271588318,-0.724222511310991,0.13207598415215926,244.93026500000002,247.00650800000003,,245.17943297608173,246.59851987553975,,245.6239323101032,244.93026500000002,244.23659768989683,2,2,
2025-01-02 17:10:00,244.68,245.25,244.68,245.1137,291800.0,44.970604995598904,-0.5294538925544998,-0.6852687875596928,0.15581489500519297,244.91369999999998,246.895622,,245.17317269264538,246.54029164512644,,245.5723470951927,244.91369999999998,244.25505290480726,2,2,
2025-01-02 17:15:00,245.11,245.11,244.65,244.7838,261025.0,41.335332723779246,-0.5006188780633067,-0.6483388056604156,0.14771992759710884,244.89139,246.778898,,245.1360895790601,246.47140961982737,,245.53574294335155,244.89139,244.24703705664845,2,2,
2025-01-02 17:20:00,244.79,244.87,243.95,244.03,710434.0,34.47729460826045,-0.5324544777860183,-0.6251619400855362,0.09270746229951787,244.83539000000002,246.647298,,245.0307477143877,246.37566806610866,,245.5686494599498,244.83539000000002,244.10213054005024,2,2,
2025-01-02 17:25:00,244.02,244.06,243.31,243.4286,671700.0,30.175714693477516,-0.5993039706993954,-0.6199903462083081,0.020686375508912613,244.74782,246.50386999999998,,244.87816221777933,246.26009676939853,,245.68539977068934,244.74782,243.81024022931064,2,2,
2025-01-02 17:30:00,243.42,243.42,242.7766,242.82,658362.0,26.563794578298058,-0.6933985424041964,-0.6346719854474858,-0.058726556956710585,244.60132000000004,246.35007,,244.68214676846702,246.12519101373584,,245.75701540381803,244.60132000000004,243.44562459618206,0,2,
2025-01-02 17:35:00,242.82,242.99,242.53,242.590874,516432.0,25.33432707685961,-0.7774952405500812,-0.6632366364680049,-0.11425860408207633,244.46011370000002,246.19372548000004,,244.48297793337494,245.98659034653053,,245.8500196626718,244.46011370000002,243.07020773732825,0,2,
2025-01-02 17:40:00,242.6,242.8,242.4,242.61,542738.0,25.643697780941395,-0.8329969015982499,-0.697188689494054,-0.1358082121041959,244.3650987,246.03812548,,244.30459908257734,245.85417503882346,,245.9712766452522,244.3650987,242.7589207547478,1,2,
2025-01-02 17:45:00,242.65,242.77,242.34,242.5,523124.0,25.002063912033023,-0.8757631955636782,-0.7329035907079788,-0.14285960485569937,244.26309870000006,245.88152548,,244.13273250328427,245.72263876279118,,246.0597044249755,244.26309870000006,242.4664929750246,0,2,
2025-01-02 17:50:00,242.53,243.03,242.31,242.64,624924.0,27.488811402536342,-0.8881212527096238,-0.7639471231083078,-0.12417412960131602,244.17809870000002,245.72732548,,243.9905675029715,245.60175096817193,,246.10802078314603,244.17809870000002,242.248176616854,0,2,
2025-01-02 17:55:00,242.64,243.08,242.61,242.985,346467.0,33.353382203688454,-0.8601610837760063,-0.7831899152418476,-0.07697116853415875,244.0870987,245.59722548,,243.89479916935517,245.4991332831456,,246.06132540952825,244.0870987,242.11287199047177,2,2,
2025-01-02 18:00:00,242.98,242.9863,242.41,242.555,417566.0,30.087155099794742,-0.8627545573035036,-0.7991028436541788,-0.06365171364932476,243.9690987,245.46332547999998,,243.7671992484642,245.38367707596342,,246.0121983729026,243.9690987,241.9259990270974,0,2,
2025-01-02 18:05:00,242.54,243.03,242.54,243.01,382245.0,37.105675690718584,-0.8186582239440838,-0.8030139197121599,-0.015644304231923978,243.87484869999997,245.34152548000003,,243.69508503432476,245.29059170043544,,245.91230776540837,243.87484869999997,241.83738963459157,2,2,
2025-01-02 18:10:00,243.01,243.021,242.3926,242.55,462284.0,33.44963435941851,-0.8114755328625733,-0.8047062423422426,-0.006769290520330706,243.7608487,245.21392548,,243.58602931677004,245.18311751610466,,245.82672320190346,243.7608487,241.69497419809653,0,2,
2025-01-02 18:15:00,242.565,242.75,242.31,242.685,439556.0,35.45948506472206,-0.7858312531507181,-0.8009312445039378,0.01509999135321971,243.65159869999997,245.08842548,,243.50021700088718,245.08515212331625,,245.70234051003237,243.65159869999997,241.60085688996756,0,2,
2025-01-02 18:20:00,242.68,242.92,242.54,242.64,427147.0,35.079185106747374,-0.7603739826853086,-0.792819792140212,0.032445809454903385,243.54309870000003,244.96122548,,243.41829157223125,244.98926380475484,,245.56664525074086,243.54309870000003,241.5195521492592,2,2,
2025-01-02 18:25:00,242.65,242.74,242.5,242.6862,473586.0,35.83998848301174,-0.7280781271048511,-0.7798714591331399,0.05179333202828884,243.42140870000003,244.83254748,,243.34856856535208,244.8989475771174,,245.34105407168698,243.42140870000003,241.50176332831307,2,2,
2025-01-02 18:30:00,242.67,242.7,242.18,242.3908,645984.0,33.16386125313163,-0.7180425920819573,-0.7675056857229035,0.04946309364094614,243.3119487,244.70136348,,243.25735251150903,244.800588848603,,245.20432194147622,243.3119487,241.41957545852375,0,2,
2025-01-02 18:35:00,242.42,242.69,242.31,242.43,519034.0,33.86952980838488,-0.6988701063280303,-0.7537785698439289,0.05490846351589862,243.2014487,244.57196347999997,,243.17855703422245,244.70762458003034,,245.02766285388648,243.2014487,241.3752345461135,0,2,
2025-01-02 18:40:00,242.43,242.63,242.3,242.6262,406628.0,37.4303555450278,-0.6602333142834595,-0.735069518731835,0.07483620444837547,243.08725870000004,244.49788748,,243.12595160239175,244.62600008669583,,244.75016381331213,243.08725870000004,241.42435358668794,0,2,
2025-01-02 18:45:00,242.61,242.62,242.205,242.26,530372.0,33.77485674548022,-0.6516508326042754,-0.7183857815063232,0.06673494890204779,242.96675869999999,244.43868148,,243.0434800212116,244.53321576957052,,244.49745455570732,242.96675869999999,241.43606284429265,0,2,
2025-01-02 18:50:00,242.265,242.39,241.821,241.84,531897.0,30.13929581164099,-0.6710047192362083,-0.7089095690523002,0.03790484981609188,242.8030737,244.37156148000003,,242.9288628763343,244.4275994648815,,244.05523356609368,242.8030737,241.55091383390632,1,2,
2025-01-02 18:55:00,241.84,242.33,241.8201,242.23,561276.0,36.928389938705436,-0.6474101321901458,-0.6966096816798694,0.049199549489723604,242.67538370000003,244.29856148,,242.86230450715962,244.34141909370967,,243.56065921862674,242.67538370000003,241.7901081813733,1,2,
2025-01-02 19:00:00,242.24,242.35,242.03,242.31,392125.0,38.253946127924685,-0.6151646849923793,-0.6803206823423714,0.06515599734999211,242.58938369999996,244.21636148,,242.80970407790633,244.26175559983872,,243.23268202075005,242.58938369999996,241.94608537924987,0,2,
